country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Luxembourg,LU,2021-01,TESSy,1090,115,10.6,Yes,Other,103,115,89.6
Luxembourg,LU,2021-02,TESSy,903,89,9.9,Yes,B.1.1.7,13,89,14.6
Luxembourg,LU,2021-02,TESSy,903,89,9.9,Yes,B.1.351,4,89,4.5
Luxembourg,LU,2021-02,TESSy,903,89,9.9,Yes,Other,72,89,80.9
Luxembourg,LU,2021-03,TESSy,887,175,19.7,Yes,B.1.1.7,33,175,18.9
Luxembourg,LU,2021-03,TESSy,887,175,19.7,Yes,B.1.351,6,175,3.4
Luxembourg,LU,2021-03,TESSy,887,175,19.7,Yes,Other,136,175,77.7
Luxembourg,LU,2021-04,TESSy,1076,123,11.4,Yes,B.1.1.7,52,123,42.3
Luxembourg,LU,2021-04,TESSy,1076,123,11.4,Yes,B.1.351,10,123,8.1
Luxembourg,LU,2021-04,TESSy,1076,123,11.4,Yes,Other,61,123,49.6
Luxembourg,LU,2021-05,TESSy,1149,364,31.7,Yes,B.1.1.7,184,364,50.5
Luxembourg,LU,2021-05,TESSy,1149,364,31.7,Yes,B.1.351,16,364,4.4
Luxembourg,LU,2021-05,TESSy,1149,364,31.7,Yes,P.1,1,364,0.3
Luxembourg,LU,2021-05,TESSy,1149,364,31.7,Yes,Other,163,364,44.8
Luxembourg,LU,2021-06,TESSy,1100,208,18.9,Yes,B.1.1.7,121,208,58.2
Luxembourg,LU,2021-06,TESSy,1100,208,18.9,Yes,B.1.351,18,208,8.7
Luxembourg,LU,2021-06,TESSy,1100,208,18.9,Yes,Other,69,208,33.2
Luxembourg,LU,2021-07,TESSy,1281,188,14.7,Yes,B.1.1.7,114,188,60.6
Luxembourg,LU,2021-07,TESSy,1281,188,14.7,Yes,B.1.351,35,188,18.6
Luxembourg,LU,2021-07,TESSy,1281,188,14.7,Yes,Other,39,188,20.7
Luxembourg,LU,2021-08,TESSy,1334,372,27.9,Yes,B.1.1.7,218,372,58.6
Luxembourg,LU,2021-08,TESSy,1334,372,27.9,Yes,B.1.351,67,372,18.0
Luxembourg,LU,2021-08,TESSy,1334,372,27.9,Yes,Other,87,372,23.4
Luxembourg,LU,2021-09,TESSy,1218,443,36.4,Yes,B.1.1.7,292,443,65.9
Luxembourg,LU,2021-09,TESSy,1218,443,36.4,Yes,B.1.351,72,443,16.3
Luxembourg,LU,2021-09,TESSy,1218,443,36.4,Yes,P.1,1,443,0.2
Luxembourg,LU,2021-09,TESSy,1218,443,36.4,Yes,Other,78,443,17.6
Luxembourg,LU,2021-10,TESSy,1271,316,24.9,Yes,B.1.1.7,211,316,66.8
Luxembourg,LU,2021-10,TESSy,1271,316,24.9,Yes,B.1.351,62,316,19.6
Luxembourg,LU,2021-10,TESSy,1271,316,24.9,Yes,Other,43,316,13.6
Luxembourg,LU,2021-11,TESSy,1609,464,28.8,Yes,B.1.1.7,330,464,71.1
Luxembourg,LU,2021-11,TESSy,1609,464,28.8,Yes,B.1.351,94,464,20.3
Luxembourg,LU,2021-11,TESSy,1609,464,28.8,Yes,B.1.617,0,464,0.0
Luxembourg,LU,2021-11,TESSy,1609,464,28.8,Yes,B.1.617.2,2,464,0.4
Luxembourg,LU,2021-11,TESSy,1609,464,28.8,Yes,B.1.620,1,464,0.2
Luxembourg,LU,2021-11,TESSy,1609,464,28.8,Yes,Other,37,464,8.0
Luxembourg,LU,2021-12,TESSy,1739,518,29.8,Yes,B.1.1.7,374,518,72.2
Luxembourg,LU,2021-12,TESSy,1739,518,29.8,Yes,B.1.351,112,518,21.6
Luxembourg,LU,2021-12,TESSy,1739,518,29.8,Yes,Other,32,518,6.2
Luxembourg,LU,2021-13,TESSy,1600,542,33.9,Yes,B.1.1.7,410,542,75.6
Luxembourg,LU,2021-13,TESSy,1600,542,33.9,Yes,B.1.351,85,542,15.7
Luxembourg,LU,2021-13,TESSy,1600,542,33.9,Yes,B.1.525,3,542,0.6
Luxembourg,LU,2021-13,TESSy,1600,542,33.9,Yes,B.1.617,0,542,0.0
Luxembourg,LU,2021-13,TESSy,1600,542,33.9,Yes,B.1.617.2,12,542,2.2
Luxembourg,LU,2021-13,TESSy,1600,542,33.9,Yes,P.1,9,542,1.7
Luxembourg,LU,2021-13,TESSy,1600,542,33.9,Yes,Other,23,542,4.2
Luxembourg,LU,2021-14,TESSy,1362,605,44.4,Yes,B.1.1.7,495,605,81.8
Luxembourg,LU,2021-14,TESSy,1362,605,44.4,Yes,B.1.351,82,605,13.6
Luxembourg,LU,2021-14,TESSy,1362,605,44.4,Yes,B.1.525,2,605,0.3
Luxembourg,LU,2021-14,TESSy,1362,605,44.4,Yes,B.1.617.1,2,605,0.3
Luxembourg,LU,2021-14,TESSy,1362,605,44.4,Yes,P.1,5,605,0.8
Luxembourg,LU,2021-14,TESSy,1362,605,44.4,Yes,Other,19,605,3.1
Luxembourg,LU,2021-15,TESSy,1346,618,45.9,Yes,B.1.1.7,542,618,87.7
Luxembourg,LU,2021-15,TESSy,1346,618,45.9,Yes,B.1.351,47,618,7.6
Luxembourg,LU,2021-15,TESSy,1346,618,45.9,Yes,B.1.525,3,618,0.5
Luxembourg,LU,2021-15,TESSy,1346,618,45.9,Yes,B.1.617,0,618,0.0
Luxembourg,LU,2021-15,TESSy,1346,618,45.9,Yes,B.1.617.1,2,618,0.3
Luxembourg,LU,2021-15,TESSy,1346,618,45.9,Yes,B.1.617.2,1,618,0.2
Luxembourg,LU,2021-15,TESSy,1346,618,45.9,Yes,P.1,3,618,0.5
Luxembourg,LU,2021-15,TESSy,1346,618,45.9,Yes,Other,20,618,3.2
Luxembourg,LU,2021-16,TESSy,1293,632,48.9,Yes,B.1.1.7,538,632,85.1
Luxembourg,LU,2021-16,TESSy,1293,632,48.9,Yes,B.1.351,56,632,8.9
Luxembourg,LU,2021-16,TESSy,1293,632,48.9,Yes,B.1.525,7,632,1.1
Luxembourg,LU,2021-16,TESSy,1293,632,48.9,Yes,B.1.617.1,2,632,0.3
Luxembourg,LU,2021-16,TESSy,1293,632,48.9,Yes,P.1,9,632,1.4
Luxembourg,LU,2021-16,TESSy,1293,632,48.9,Yes,Other,20,632,3.2
Luxembourg,LU,2021-17,TESSy,1156,574,49.7,Yes,B.1.1.7,459,574,80.0
Luxembourg,LU,2021-17,TESSy,1156,574,49.7,Yes,B.1.351,58,574,10.1
Luxembourg,LU,2021-17,TESSy,1156,574,49.7,Yes,B.1.525,10,574,1.7
Luxembourg,LU,2021-17,TESSy,1156,574,49.7,Yes,B.1.617.1,3,574,0.5
Luxembourg,LU,2021-17,TESSy,1156,574,49.7,Yes,P.1,16,574,2.8
Luxembourg,LU,2021-17,TESSy,1156,574,49.7,Yes,Other,28,574,4.9
Luxembourg,LU,2021-18,TESSy,987,464,47.0,Yes,B.1.1.7,377,464,81.2
Luxembourg,LU,2021-18,TESSy,987,464,47.0,Yes,B.1.351,28,464,6.0
Luxembourg,LU,2021-18,TESSy,987,464,47.0,Yes,B.1.525,1,464,0.2
Luxembourg,LU,2021-18,TESSy,987,464,47.0,Yes,B.1.617,0,464,0.0
Luxembourg,LU,2021-18,TESSy,987,464,47.0,Yes,B.1.617.2,4,464,0.9
Luxembourg,LU,2021-18,TESSy,987,464,47.0,Yes,P.1,22,464,4.7
Luxembourg,LU,2021-18,TESSy,987,464,47.0,Yes,Other,32,464,6.9
Luxembourg,LU,2021-19,TESSy,809,430,53.2,Yes,B.1.1.7,335,430,77.9
Luxembourg,LU,2021-19,TESSy,809,430,53.2,Yes,B.1.351,23,430,5.3
Luxembourg,LU,2021-19,TESSy,809,430,53.2,Yes,B.1.525,12,430,2.8
Luxembourg,LU,2021-19,TESSy,809,430,53.2,Yes,B.1.617,0,430,0.0
Luxembourg,LU,2021-19,TESSy,809,430,53.2,Yes,B.1.617.2,20,430,4.7
Luxembourg,LU,2021-19,TESSy,809,430,53.2,Yes,P.1,17,430,4.0
Luxembourg,LU,2021-19,TESSy,809,430,53.2,Yes,Other,23,430,5.3
Luxembourg,LU,2021-20,TESSy,540,270,50.0,Yes,B.1.1.7,208,270,77.0
Luxembourg,LU,2021-20,TESSy,540,270,50.0,Yes,B.1.351,6,270,2.2
Luxembourg,LU,2021-20,TESSy,540,270,50.0,Yes,B.1.525,4,270,1.5
Luxembourg,LU,2021-20,TESSy,540,270,50.0,Yes,B.1.617,0,270,0.0
Luxembourg,LU,2021-20,TESSy,540,270,50.0,Yes,B.1.617.2,23,270,8.5
Luxembourg,LU,2021-20,TESSy,540,270,50.0,Yes,P.1,7,270,2.6
Luxembourg,LU,2021-20,TESSy,540,270,50.0,Yes,Other,22,270,8.1
Luxembourg,LU,2021-21,TESSy,385,105,27.3,Yes,B.1.1.7,59,105,56.2
Luxembourg,LU,2021-21,TESSy,385,105,27.3,Yes,B.1.351,4,105,3.8
Luxembourg,LU,2021-21,TESSy,385,105,27.3,Yes,B.1.617,0,105,0.0
Luxembourg,LU,2021-21,TESSy,385,105,27.3,Yes,B.1.617.2,22,105,21.0
Luxembourg,LU,2021-21,TESSy,385,105,27.3,Yes,P.1,2,105,1.9
Luxembourg,LU,2021-21,TESSy,385,105,27.3,Yes,Other,18,105,17.1
Luxembourg,LU,2021-22,TESSy,349,153,43.8,Yes,B.1.1.7,73,153,47.7
Luxembourg,LU,2021-22,TESSy,349,153,43.8,Yes,B.1.617,0,153,0.0
Luxembourg,LU,2021-22,TESSy,349,153,43.8,Yes,B.1.617.2,51,153,33.3
Luxembourg,LU,2021-22,TESSy,349,153,43.8,Yes,Other,29,153,19.0
Luxembourg,LU,2021-23,TESSy,240,108,45.0,Yes,B.1.1.7,56,108,51.9
Luxembourg,LU,2021-23,TESSy,240,108,45.0,Yes,B.1.351,1,108,0.9
Luxembourg,LU,2021-23,TESSy,240,108,45.0,Yes,B.1.617,0,108,0.0
Luxembourg,LU,2021-23,TESSy,240,108,45.0,Yes,B.1.617.1,1,108,0.9
Luxembourg,LU,2021-23,TESSy,240,108,45.0,Yes,B.1.617.2,36,108,33.3
Luxembourg,LU,2021-23,TESSy,240,108,45.0,Yes,B.1.620,2,108,1.9
Luxembourg,LU,2021-23,TESSy,240,108,45.0,Yes,P.1,4,108,3.7
Luxembourg,LU,2021-23,TESSy,240,108,45.0,Yes,Other,8,108,7.4
Luxembourg,LU,2021-24,TESSy,109,46,42.2,Yes,B.1.1.7,16,46,34.8
Luxembourg,LU,2021-24,TESSy,109,46,42.2,Yes,B.1.351,1,46,2.2
Luxembourg,LU,2021-24,TESSy,109,46,42.2,Yes,B.1.617,0,46,0.0
Luxembourg,LU,2021-24,TESSy,109,46,42.2,Yes,B.1.617.2,25,46,54.3
Luxembourg,LU,2021-24,TESSy,109,46,42.2,Yes,Other,4,46,8.7
Luxembourg,LU,2021-25,TESSy,157,74,47.1,Yes,B.1.1.7,8,74,10.8
Luxembourg,LU,2021-25,TESSy,157,74,47.1,Yes,B.1.351,1,74,1.4
Luxembourg,LU,2021-25,TESSy,157,74,47.1,Yes,B.1.617,0,74,0.0
Luxembourg,LU,2021-25,TESSy,157,74,47.1,Yes,B.1.617.2,45,74,60.8
Luxembourg,LU,2021-25,TESSy,157,74,47.1,Yes,P.1,18,74,24.3
Luxembourg,LU,2021-25,TESSy,157,74,47.1,Yes,Other,2,74,2.7
Luxembourg,LU,2021-26,TESSy,939,454,48.3,Yes,B.1.1.7,4,454,0.9
Luxembourg,LU,2021-26,TESSy,939,454,48.3,Yes,B.1.351,1,454,0.2
Luxembourg,LU,2021-26,TESSy,939,454,48.3,Yes,B.1.525,1,454,0.2
Luxembourg,LU,2021-26,TESSy,939,454,48.3,Yes,B.1.617,0,454,0.0
Luxembourg,LU,2021-26,TESSy,939,454,48.3,Yes,B.1.617.2,110,454,24.2
Luxembourg,LU,2021-26,TESSy,939,454,48.3,Yes,P.1,335,454,73.8
Luxembourg,LU,2021-26,TESSy,939,454,48.3,Yes,Other,3,454,0.7
Luxembourg,LU,2021-27,TESSy,898,464,51.7,Yes,B.1.1.7,18,464,3.9
Luxembourg,LU,2021-27,TESSy,898,464,51.7,Yes,B.1.351,1,464,0.2
Luxembourg,LU,2021-27,TESSy,898,464,51.7,Yes,B.1.617,0,464,0.0
Luxembourg,LU,2021-27,TESSy,898,464,51.7,Yes,B.1.617.2,165,464,35.6
Luxembourg,LU,2021-27,TESSy,898,464,51.7,Yes,P.1,277,464,59.7
Luxembourg,LU,2021-27,TESSy,898,464,51.7,Yes,Other,3,464,0.6
Luxembourg,LU,2021-28,TESSy,808,452,55.9,Yes,B.1.1.7,9,452,2.0
Luxembourg,LU,2021-28,TESSy,808,452,55.9,Yes,B.1.617,0,452,0.0
Luxembourg,LU,2021-28,TESSy,808,452,55.9,Yes,B.1.617.2,236,452,52.2
Luxembourg,LU,2021-28,TESSy,808,452,55.9,Yes,P.1,205,452,45.4
Luxembourg,LU,2021-28,TESSy,808,452,55.9,Yes,Other,2,452,0.4
Luxembourg,LU,2021-29,TESSy,682,188,27.6,Yes,B.1.1.7,5,188,2.7
Luxembourg,LU,2021-29,TESSy,682,188,27.6,Yes,B.1.617,0,188,0.0
Luxembourg,LU,2021-29,TESSy,682,188,27.6,Yes,B.1.617.2,150,188,79.8
Luxembourg,LU,2021-29,TESSy,682,188,27.6,Yes,P.1,33,188,17.6
Luxembourg,LU,2021-30,TESSy,542,219,40.4,Yes,B.1.1.7,2,219,0.9
Luxembourg,LU,2021-30,TESSy,542,219,40.4,Yes,B.1.617,0,219,0.0
Luxembourg,LU,2021-30,TESSy,542,219,40.4,Yes,B.1.617.2,179,219,81.7
Luxembourg,LU,2021-30,TESSy,542,219,40.4,Yes,P.1,38,219,17.4
Luxembourg,LU,2021-31,TESSy,552,188,34.1,Yes,B.1.617,0,188,0.0
Luxembourg,LU,2021-31,TESSy,552,188,34.1,Yes,B.1.617.2,183,188,97.3
Luxembourg,LU,2021-31,TESSy,552,188,34.1,Yes,B.1.621,1,188,0.5
Luxembourg,LU,2021-31,TESSy,552,188,34.1,Yes,P.1,3,188,1.6
Luxembourg,LU,2021-31,TESSy,552,188,34.1,Yes,Other,1,188,0.5
Luxembourg,LU,2021-32,TESSy,409,160,39.1,Yes,B.1.617,0,160,0.0
Luxembourg,LU,2021-32,TESSy,409,160,39.1,Yes,B.1.617.2,156,160,97.5
Luxembourg,LU,2021-32,TESSy,409,160,39.1,Yes,P.1,4,160,2.5
Luxembourg,LU,2021-33,TESSy,547,229,41.9,Yes,B.1.617,0,229,0.0
Luxembourg,LU,2021-33,TESSy,547,229,41.9,Yes,B.1.617.2,227,229,99.1
Luxembourg,LU,2021-33,TESSy,547,229,41.9,Yes,P.1,2,229,0.9
Luxembourg,LU,2021-34,TESSy,677,255,37.7,Yes,AY.4.2,2,255,0.8
Luxembourg,LU,2021-34,TESSy,677,255,37.7,Yes,B.1.617,0,255,0.0
Luxembourg,LU,2021-34,TESSy,677,255,37.7,Yes,B.1.617.2,253,255,99.2
Luxembourg,LU,2021-35,TESSy,655,264,40.3,Yes,AY.4.2,1,264,0.4
Luxembourg,LU,2021-35,TESSy,655,264,40.3,Yes,B.1.617,0,264,0.0
Luxembourg,LU,2021-35,TESSy,655,264,40.3,Yes,B.1.617.2,263,264,99.6
Luxembourg,LU,2021-36,TESSy,639,288,45.1,Yes,AY.4.2,1,288,0.3
Luxembourg,LU,2021-36,TESSy,639,288,45.1,Yes,B.1.1.7,1,288,0.3
Luxembourg,LU,2021-36,TESSy,639,288,45.1,Yes,B.1.617,0,288,0.0
Luxembourg,LU,2021-36,TESSy,639,288,45.1,Yes,B.1.617.2,286,288,99.3
Luxembourg,LU,2021-37,TESSy,597,308,51.6,Yes,B.1.617,0,308,0.0
Luxembourg,LU,2021-37,TESSy,597,308,51.6,Yes,B.1.617.2,308,308,100.0
Luxembourg,LU,2021-38,TESSy,643,377,58.6,Yes,B.1.617,0,377,0.0
Luxembourg,LU,2021-38,TESSy,643,377,58.6,Yes,B.1.617.2,377,377,100.0
Luxembourg,LU,2021-39,TESSy,645,371,57.5,Yes,AY.4.2,4,371,1.1
Luxembourg,LU,2021-39,TESSy,645,371,57.5,Yes,B.1.617,0,371,0.0
Luxembourg,LU,2021-39,TESSy,645,371,57.5,Yes,B.1.617.2,367,371,98.9
Luxembourg,LU,2021-40,TESSy,846,439,51.9,Yes,AY.4.2,3,439,0.7
Luxembourg,LU,2021-40,TESSy,846,439,51.9,Yes,B.1.617,0,439,0.0
Luxembourg,LU,2021-40,TESSy,846,439,51.9,Yes,B.1.617.2,436,439,99.3
Luxembourg,LU,2021-41,TESSy,971,484,49.8,Yes,B.1.617,0,484,0.0
Luxembourg,LU,2021-41,TESSy,971,484,49.8,Yes,B.1.617.2,484,484,100.0
Luxembourg,LU,2021-42,TESSy,1180,543,46.0,Yes,AY.4.2,2,543,0.4
Luxembourg,LU,2021-42,TESSy,1180,543,46.0,Yes,B.1.617,0,543,0.0
Luxembourg,LU,2021-42,TESSy,1180,543,46.0,Yes,B.1.617.2,541,543,99.6
Luxembourg,LU,2021-43,TESSy,1311,458,34.9,Yes,AY.4.2,2,458,0.4
Luxembourg,LU,2021-43,TESSy,1311,458,34.9,Yes,B.1.617,0,458,0.0
Luxembourg,LU,2021-43,TESSy,1311,458,34.9,Yes,B.1.617.2,456,458,99.6
Luxembourg,LU,2021-44,TESSy,1425,533,37.4,Yes,AY.4.2,2,533,0.4
Luxembourg,LU,2021-44,TESSy,1425,533,37.4,Yes,B.1.617,0,533,0.0
Luxembourg,LU,2021-44,TESSy,1425,533,37.4,Yes,B.1.617.2,531,533,99.6
Luxembourg,LU,2021-45,TESSy,1701,497,29.2,Yes,AY.4.2,2,497,0.4
Luxembourg,LU,2021-45,TESSy,1701,497,29.2,Yes,B.1.617,0,497,0.0
Luxembourg,LU,2021-45,TESSy,1701,497,29.2,Yes,B.1.617.2,495,497,99.6
Luxembourg,LU,2021-46,TESSy,2169,568,26.2,Yes,AY.4.2,5,568,0.9
Luxembourg,LU,2021-46,TESSy,2169,568,26.2,Yes,B.1.617,0,568,0.0
Luxembourg,LU,2021-46,TESSy,2169,568,26.2,Yes,B.1.617.2,563,568,99.1
Luxembourg,LU,2021-47,TESSy,2491,630,25.3,Yes,AY.4.2,9,630,1.4
Luxembourg,LU,2021-47,TESSy,2491,630,25.3,Yes,B.1.617,0,630,0.0
Luxembourg,LU,2021-47,TESSy,2491,630,25.3,Yes,B.1.617.2,621,630,98.6
Luxembourg,LU,2021-48,TESSy,2782,618,22.2,Yes,AY.4.2,9,618,1.5
Luxembourg,LU,2021-48,TESSy,2782,618,22.2,Yes,B.1.617,0,618,0.0
Luxembourg,LU,2021-48,TESSy,2782,618,22.2,Yes,B.1.617.2,608,618,98.4
Luxembourg,LU,2021-48,TESSy,2782,618,22.2,Yes,Other,1,618,0.2
Luxembourg,LU,2021-49,TESSy,2654,539,20.3,Yes,AY.4.2,9,539,1.7
Luxembourg,LU,2021-49,TESSy,2654,539,20.3,Yes,B.1.1.529,7,539,1.3
Luxembourg,LU,2021-49,TESSy,2654,539,20.3,Yes,B.1.617,0,539,0.0
Luxembourg,LU,2021-49,TESSy,2654,539,20.3,Yes,B.1.617.2,523,539,97.0
Luxembourg,LU,2021-50,TESSy,2773,782,28.2,Yes,AY.4.2,8,782,1.0
Luxembourg,LU,2021-50,TESSy,2773,782,28.2,Yes,B.1.1.529,74,782,9.5
Luxembourg,LU,2021-50,TESSy,2773,782,28.2,Yes,B.1.617,0,782,0.0
Luxembourg,LU,2021-50,TESSy,2773,782,28.2,Yes,B.1.617.2,699,782,89.4
Luxembourg,LU,2021-50,TESSy,2773,782,28.2,Yes,Other,1,782,0.1
Luxembourg,LU,2021-51,TESSy,2692,716,26.6,Yes,AY.4.2,2,716,0.3
Luxembourg,LU,2021-51,TESSy,2692,716,26.6,Yes,B.1.1.529,366,716,51.1
Luxembourg,LU,2021-51,TESSy,2692,716,26.6,Yes,B.1.617,0,716,0.0
Luxembourg,LU,2021-51,TESSy,2692,716,26.6,Yes,B.1.617.2,347,716,48.5
Luxembourg,LU,2021-51,TESSy,2692,716,26.6,Yes,Other,1,716,0.1
Luxembourg,LU,2021-52,TESSy,5805,619,10.7,Yes,AY.4.2,3,619,0.5
Luxembourg,LU,2021-52,TESSy,5805,619,10.7,Yes,B.1.1.529,521,619,84.2
Luxembourg,LU,2021-52,TESSy,5805,619,10.7,Yes,B.1.617,0,619,0.0
Luxembourg,LU,2021-52,TESSy,5805,619,10.7,Yes,B.1.617.2,95,619,15.3
Luxembourg,LU,2022-01,TESSy,10739,6,0.1,No,B.1.1.529,6,6,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,UNK,0,,
Malta,MT,2020-40,GISAID,320,0,0.0,Yes,Other,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,UNK,0,,
Malta,MT,2020-41,GISAID,519,0,0.0,Yes,Other,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,C.37,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,P.1,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,P.3,0,0,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,UNK,0,,
Malta,MT,2020-42,GISAID,891,0,0.0,Yes,Other,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,AT.1,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,AY.4.2,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.1.529,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.1.7,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.1.7+E484K,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.351,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.427/B.1.429,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.525,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.526,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.616,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.617,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.617.1,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.617.2,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.617.3,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.620,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.621,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,B.1.640,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,C.1.2,0,0,
Malta,MT,2020-43,GISAID,841,0,0.0,Yes,C.37,0,0,
